HLength,Type,Wetland,Sample,DateCollected,Taxa,tot_biomass,Count,Density,FFG,Female dispersal distance,Adult flyer strength,Voltanism
Intermediate,Swamp,W68,512W68E1,5/12/2023,Culicidae,13.69520065,7,17.5,CG,,,
Intermediate,Swamp,W68,512W68E2,5/12/2023,Culicidae,1.715288161,1,2.5,CG,,,
Intermediate,Swamp,W68,517W68E1,5/17/2023,Culicidae,1.715288161,1,2.5,CG,,,
Long,Swamp,W11,221W11E1,2/21/2023,Culicine,8.504540372,4,10,CG,,,
Long,Swamp,W11,221W11E2,2/21/2023,Culicine,2.126135093,1,2.5,CG,,,
Long,Swamp,W11,221W11E3,2/21/2023,Culicine,1.349237022,1,2.5,CG,,,
Long,Swamp,W11,306W11E1,3/6/2023,Culicine,1.349237022,1,2.5,CG,,,
Long,Swamp,W11,306W11E2,3/6/2023,Culicine,2.126135093,1,2.5,CG,,,
Long,Swamp,W11,517W11E1,5/17/2023,Culicine,1.349237022,1,2.5,CG,,,
Long,Swamp,W11,517W11E2,5/17/2023,Culicine,4.252270186,2,5,CG,,,
Long,Swamp,W11,531W11E2,5/31/2023,Culicine,14.2430645,11,27.5,CG,,,
Short,Swamp,W32,221W32E1,2/21/2023,Culicine,2.126135093,1,2.5,CG,,,
Short,Swamp,W32,221W32E3,2/21/2023,Culicine,23.7065741,8,20,CG,,,
Short,Swamp,W32,306W32E3,3/6/2023,Culicine,3.082919859,1,2.5,CG,,,
Long,Marsh,W46,622W46E3,6/22/2023,Culicine,0.7506942755,1,2.5,CG,,,
Intermediate,Marsh,W53,221W53E2,2/21/2023,Culicine,3.082919859,1,2.5,CG,,,
Long,Swamp,W11,517W11E2,5/17/2023,Dolichopodidae,0.7642814358,2,5,PR,,,
Long,Swamp,W11,531W11E2,5/31/2023,Dolichopodidae,6.146898382,5,12.5,PR,,,
Long,Swamp,W11,531W11E3,5/31/2023,Dolichopodidae,2.750106464,3,7.5,PR,,,
Short,Swamp,W32,531W32E2,5/31/2023,Dolichopodidae,0.9167021548,1,2.5,PR,,,
Short,Marsh,W37,531W37E2,5/31/2023,Dolichopodidae,0.3821407179,1,2.5,PR,,,
Long,Marsh,W46,503W46E1,5/3/2023,Dolichopodidae,1.705477702,1,2.5,PR,,,
Short,Swamp,W32,221W32E3,2/21/2023,Empididae,0.8751964208,1,2.5,PR,,,
Short,Swamp,W32,531W32E2,5/31/2023,Empididae,1.750392842,2,5,PR,,,
Short,Swamp,W32,531W32E3,5/31/2023,Empididae,1.750392842,2,5,PR,,,
Intermediate,Swamp,W68,719W68E1,7/19/2023,Enallagma,41.60272507,1,2.5,PR,,,
Short,Marsh,W37,221W37E1,2/21/2023,Hydrodytes,0.8751964208,1,2.5,PR,,,
Short,Marsh,W15,306W15E1,3/6/2023,Lysathia,10.7962267,1,2.5,HB,,,
Short,Marsh,W15,405W15E2,4/5/2023,Lysathia,107.4457183,24,60,HB,,,
Short,Marsh,W15,420W15E2,4/20/2023,Lysathia,43.08247955,9,22.5,HB,,,
Short,Swamp,W32,622W32E2,6/22/2023,Lysathia,32.38868009,3,7.5,HB,,,
Short,Swamp,W32,622W32E3,6/22/2023,Lysathia,10.7962267,1,2.5,HB,,,
Long,Swamp,W58,801W58E1,8/1/2023,Lysathia,5.781359796,1,2.5,HB,,,
Long,Swamp,W11,623W11E1,6/23/2023,Ochlerotatus,243.4632741,9,22.5,CG,,,
Long,Swamp,W11,623W11E2,6/23/2023,Ochlerotatus,2.019104715,3,7.5,CG,,,
Long,Swamp,W11,705W11E2,7/5/2023,Ochlerotatus,1.027781181,1,2.5,CG,,,
Long,Swamp,W11,705W11E3,7/5/2023,Ochlerotatus,1.349237022,1,2.5,CG,,,
Short,Marsh,W15,420W15E2,4/20/2023,Ochlerotatus,9.042669086,4,10,CG,,,
Short,Marsh,W15,420W15E2,4/20/2023,Ora,0.02727416318,1,2.5,CF,,,
Intermediate,Marsh,W21,719W21E2,7/19/2023,Ora,8.664658182,1,2.5,CF,,,
Intermediate,Marsh,W21,801W21E1,8/1/2023,Ora,13.67297162,1,2.5,CF,,,
Intermediate,Marsh,W21,801W21E3,8/1/2023,Ora,8.664658182,1,2.5,CF,,,
Intermediate,Marsh,W53,503W53E1,5/3/2023,Ora,8.664658182,1,2.5,CF,,,
Intermediate,Marsh,W21,405W21E1,4/5/2023,Phaenonotum,0.4260973311,1,2.5,CG,,,
Intermediate,Marsh,W21,405W21E2,4/5/2023,Phaenonotum,1.750392842,2,5,CG,,,
Intermediate,Marsh,W21,405W21E3,4/5/2023,Phaenonotum,0.8751964208,1,2.5,CG,,,
Long,Swamp,W11,531W11E2,5/31/2023,Phoridae,0.17125,2,5,CG,,,
Long,Swamp,W11,623W11E1,6/23/2023,Phoridae,0.3425,4,10,CG,,,
Long,Swamp,W11,623W11E2,6/23/2023,Phoridae,0.085625,1,2.5,CG,,,
Long,Swamp,W11,623W11E3,6/23/2023,Phoridae,0.17125,2,5,CG,,,
Long,Swamp,W11,801W11E1,8/1/2023,Phoridae,0.6162072111,3,7.5,CG,,,
Short,Marsh,W15,801W15E1,8/1/2023,Phoridae,0.085625,1,2.5,CG,,,
Short,Marsh,W37,517W37E2,5/17/2023,Phoridae,0.085625,1,2.5,CG,,,
Long,Marsh,W46,705W46E1,7/5/2023,Phoridae,0.085625,1,2.5,CG,,,
Intermediate,Swamp,W52,221W52E1,2/21/2023,Phoridae,0.6185219597,1,2.5,CG,,,
Intermediate,Marsh,W53,615W53E2,6/15/2023,Phoridae,0.085625,1,2.5,CG,,,
Long,Swamp,W58,321W58E3,3/21/2023,Phoridae,2.259426441,11,27.5,CG,,,
Long,Swamp,W11,719W11E2,7/19/2023,Prodaticus,77.45330628,1,2.5,PR,,,
Intermediate,Marsh,W21,801W21E1,8/1/2023,Prodaticus,94.62693018,1,2.5,PR,,,
Intermediate,Marsh,W21,801W21E2,8/1/2023,Prodaticus,94.62693018,1,2.5,PR,,,
Intermediate,Marsh,W21,801W21E3,8/1/2023,Prodaticus,189.2538604,2,5,PR,,,
Short,Marsh,W15,306W15E1,3/6/2023,Psychodidae,4.453570712,6,15,CG,,,
Short,Marsh,W15,306W15E2,3/6/2023,Psychodidae,2.226785356,3,7.5,CG,,,
Intermediate,Marsh,W21,321W21E3,3/21/2023,Psychodidae,2.429526775,4,10,CG,,,
Short,Swamp,W32,531W32E2,5/31/2023,Psychodidae,0.25,1,2.5,CG,,,
Short,Marsh,W37,306W37E2,3/6/2023,Psychodidae,3.418573619,3,7.5,CG,,,
Long,Swamp,W58,801W58E3,8/1/2023,Psychodidae,0.7422617853,1,2.5,CG,,,
Short,Marsh,W15,306W15E1,3/6/2023,Sarcophagidae,28.73062821,3,7.5,CG,,,
Short,Marsh,W15,531W15E3,5/31/2023,Sarcophagidae,4.091202564,1,2.5,CG,,,
Intermediate,Marsh,W21,801W21E2,8/1/2023,Sarcophagidae,2.760437089,1,2.5,CG,,,
Short,Marsh,W15,614W15E3,6/14/2023,Sciaridae,3.216207706,5,12.5,CG,,,
Short,Swamp,W32,531W32E2,5/31/2023,Sciaridae,2.153746074,3,7.5,CG,,,
Short,Swamp,W32,531W32E3,5/31/2023,Sciaridae,2.597685746,4,10,CG,,,
Short,Marsh,W15,306W15E1,3/6/2023,Sciomyzidae,27.19992982,11,27.5,CG,,,
