Wetland,Vegetation,Collection Date,Depth (m),Percent FullBy DepthReading,2d Area(Surface Area m2),Percentof Total2d Area,3d Area(Basin Surface Area m2),Percentof Total3d Area,Volume (m3),Percentof TotalVolume
W32,Swamp,4/9/07,0.25,40.9836,2855.2419,7.3141,2856.4924,7.3167,336.3413,4.9575
W32,Swamp,4/25/07,0.3,49.1803,3701.9816,9.4831,3703.4337,9.4861,498.8113,7.3523
W32,Swamp,5/9/07,0,0,0,0,0,0,0,0
W32,Swamp,5/23/07,0,0,0,0,0,0,0,0
W32,Swamp,6/6/07,0,0,0,0,0,0,0,0
W32,Swamp,6/21/07,0,0,0,0,0,0,0,0
W32,Swamp,7/4/07,0,0,0,0,0,0,0,0
W32,Swamp,7/16/07,0,0,0,0,0,0,0,0
W32,Swamp,8/3/07,0,0,0,0,0,0,0,0
W32,Swamp,8/14/07,0,0,0,0,0,0,0,0
W32,Swamp,8/26/07,0,0,0,0,0,0,0,0
W32,Swamp,9/13/07,0,0,0,0,0,0,0,0
W32,Swamp,9/26/07,0,0,0,0,0,0,0,0
W32,Swamp,10/10/07,0,0,0,0,0,0,0,0
W32,Swamp,10/24/07,0,0,0,0,0,0,0,0
W32,Swamp,11/9/07,0,0,0,0,0,0,0,0
W32,Swamp,11/19/07,0,0,0,0,0,0,0,0
W32,Swamp,12/5/07,0,0,0,0,0,0,0,0
W32,Swamp,12/17/07,0,0,0,0,0,0,0,0
W32,Swamp,1/2/08,0,0,0,0,0,0,0,0
W32,Swamp,1/18/08,0,0,0,0,0,0,0,0
W32,Swamp,1/27/08,0.25,40.9836,2855.2419,7.3141,2856.4924,7.3167,336.3413,4.9575
W32,Swamp,2/12/08,0.38,62.2951,11081.9288,28.3878,11083.7376,28.3902,971.7574,14.3233
W32,Swamp,2/28/08,0.49,80.3279,24907.5309,63.804,24909.9719,63.8051,2969.7206,43.7726
W32,Swamp,3/12/08,0.47,77.0492,22609.8328,57.9181,22612.1567,57.9194,2494.0857,36.7619
W32,Swamp,3/25/08,0.43,70.4918,17550.6313,44.9583,17552.7201,44.96,1694.3558,24.9742
W32,Swamp,4/9/08,0.43,70.4918,17550.6313,44.9583,17552.7201,44.96,1694.3558,24.9742
W32,Swamp,4/23/08,0.32,52.459,4146.0751,10.6207,4147.6106,10.6238,577.1888,8.5075
W32,Swamp,5/8/08,0,0,0,0,0,0,0,0
W32,Swamp,5/20/08,0,0,0,0,0,0,0,0
W32,Swamp,6/4/08,0,0,0,0,0,0,0,0
W32,Swamp,6/16/08,0,0,0,0,0,0,0,0
W32,Swamp,7/2/08,0,0,0,0,0,0,0,0
W32,Swamp,7/17/08,0,0,0,0,0,0,0,0
W32,Swamp,7/30/08,0,0,0,0,0,0,0,0
W32,Swamp,8/12/08,0,0,0,0,0,0,0,0
W32,Swamp,8/29/08,0.54,88.5246,30464.2558,78.0383,30466.9896,78.039,4355.0042,64.1912
W32,Swamp,9/10/08,0.4,65.5738,13874.0655,35.5403,13875.9825,35.5423,1220.7631,17.9936
W32,Swamp,9/25/08,0.18,29.5082,1951.5374,4.9991,1952.5298,5.0013,169.1346,2.493
W32,Swamp,10/8/08,0,0,0,0,0,0,0,0
W32,Swamp,10/21/08,0,0,0,0,0,0,0,0
W32,Swamp,11/4/08,0,0,0,0,0,0,0,0
W32,Swamp,11/18/08,0,0,0,0,0,0,0,0
W32,Swamp,12/1/08,0.23,37.7049,2578.8892,6.6062,2580.0626,6.6086,282.0258,4.157
W32,Swamp,12/15/08,0.5,81.9672,26027.193,66.6722,26029.6917,66.6732,3224.3875,47.5263
W32,Swamp,12/30/08,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,1/14/09,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,1/27/09,0.38,62.2951,11081.9288,28.3878,11083.7376,28.3902,971.7574,14.3233
W32,Swamp,2/12/09,0.07,11.4754,390.2314,0.9996,390.8657,1.0012,34.2409,0.5047
W32,Swamp,2/26/09,0.42,68.8525,16401.5153,42.0147,16403.5467,42.0165,1524.5684,22.4716
W32,Swamp,3/11/09,0.42,68.8525,16401.5153,42.0147,16403.5467,42.0165,1524.5684,22.4716
W32,Swamp,3/24/09,0.39,63.9344,12435.8867,31.8562,12437.7485,31.8584,1089.2993,16.0559
W32,Swamp,4/7/09,0.74,121.308199,277577.064,85.9045781,277558.016,85.9287306,14092.3173,207.717647
W32,Swamp,4/23/09,0.61,100,39037.5781,100,39040.7077,100,6784.4306,100
W32,Swamp,5/5/09,0.54,88.5246,30464.2558,78.0383,30466.9896,78.039,4355.0042,64.1912
W32,Swamp,5/19/09,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,6/1/09,0.46,75.4098,21245.0699,54.4221,21247.3339,54.4235,2274.8675,33.5307
W32,Swamp,6/17/09,0.36,59.0164,6832.5078,17.5024,6834.2185,17.5054,776.0732,11.439
W32,Swamp,7/1/09,0.06,9.8361,319.5158,0.8185,320.1191,0.82,30.7011,0.4525
W32,Swamp,7/15/09,0,0,0,0,0,0,0,0
W32,Swamp,7/28/09,0,0,0,0,0,0,0,0
W32,Swamp,8/10/09,0,0,0,0,0,0,0,0
W32,Swamp,8/24/09,0,0,0,0,0,0,0,0
W32,Swamp,9/10/09,0,0,0,0,0,0,0,0
W32,Swamp,9/24/09,0,0,0,0,0,0,0,0
W32,Swamp,10/6/09,0,0,0,0,0,0,0,0
W32,Swamp,10/19/09,0,0,0,0,0,0,0,0
W32,Swamp,11/3/09,0,0,0,0,0,0,0,0
W32,Swamp,11/19/09,0,0,0,0,0,0,0,0
W32,Swamp,12/3/09,0.16,26.2295,1725.4217,4.4199,1726.3465,4.4219,132.3886,1.9514
W32,Swamp,12/14/09,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,12/30/09,0.48,78.6885,23785.8253,60.9306,23788.2082,60.9318,2726.2408,40.1838
W32,Swamp,1/13/10,0.46,75.4098,21245.0699,54.4221,21247.3339,54.4235,2274.8675,33.5307
W32,Swamp,1/27/10,0.56,91.8033,32902.1378,84.2832,32904.9933,84.2838,4988.0829,73.5225
W32,Swamp,2/10/10,0.62,101.636599,170060.308,99.7303819,170048.144,99.7426525,7298.34461,107.576272
W32,Swamp,2/23/10,0.65,106.554499,194688.748,102.813224,194675,102.827639,8719.43813,128.522831
W32,Swamp,3/9/10,0.63,103.275899,178088.986,101.116376,178076.304,101.129311,7752.92787,114.276715
W32,Swamp,3/22/10,0.56,91.8033,32902.1378,84.2832,32904.9933,84.2838,4988.0829,73.5225
W32,Swamp,4/6/10,0.47,77.0492,22609.8328,57.9181,22612.1567,57.9194,2494.0857,36.7619
W32,Swamp,4/21/10,0.35,57.377,5427.7052,13.9038,5429.3703,13.9069,715.7358,10.5497
W32,Swamp,5/6/10,0.56,91.8033,32902.1378,84.2832,32904.9933,84.2838,4988.0829,73.5225
W32,Swamp,5/18/10,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,6/11/10,0.33,54.0984,4392.9169,11.253,4394.4947,11.2562,619.8639,9.1366
W32,Swamp,6/16/10,0.24,39.3443,2715.1306,6.9552,2716.3422,6.9577,308.4927,4.5471
W32,Swamp,7/1/10,0,0,0,0,0,0,0,0
W32,Swamp,7/14/10,0,0,0,0,0,0,0,0
W32,Swamp,7/26/10,0,0,0,0,0,0,0,0
W32,Swamp,8/9/10,0,0,0,0,0,0,0,0
W32,Swamp,8/25/10,0,0,0,0,0,0,0,0
W32,Swamp,9/8/10,0,0,0,0,0,0,0,0
W32,Swamp,9/20/10,0,0,0,0,0,0,0,0
W32,Swamp,10/11/10,0,0,0,0,0,0,0,0
W32,Swamp,10/21/10,0,0,0,0,0,0,0,0
W32,Swamp,11/2/10,0,0,0,0,0,0,0,0
W32,Swamp,11/16/10,0,0,0,0,0,0,0,0
W32,Swamp,12/1/10,0,0,0,0,0,0,0,0
W32,Swamp,12/13/10,0,0,0,0,0,0,0,0
W32,Swamp,12/27/10,0,0,0,0,0,0,0,0
W32,Swamp,1/12/11,0,0,0,0,0,0,0,0
W32,Swamp,1/24/11,0,0,0,0,0,0,0,0
W32,Swamp,2/7/11,0,0,0,0,0,0,0,0
W32,Swamp,2/22/11,0,0,0,0,0,0,0,0
W32,Swamp,3/9/11,0.27,44.2623,3151.7715,8.0737,3153.1014,8.0764,396.3528,5.8421
W32,Swamp,3/22/11,0.18,29.5082,1951.5374,4.9991,1952.5298,5.0013,169.1346,2.493
W32,Swamp,4/6/11,0.29,47.541,3503.1208,8.9737,3504.5319,8.9766,462.7987,6.8215
W32,Swamp,4/20/11,0,0,0,0,0,0,0,0
W32,Swamp,5/3/11,0,0,0,0,0,0,0,0
W32,Swamp,5/16/11,0,0,0,0,0,0,0,0
W32,Swamp,5/31/11,0,0,0,0,0,0,0,0
W32,Swamp,6/17/11,0,0,0,0,0,0,0,0
W32,Swamp,6/28/11,0,0,0,0,0,0,0,0
W32,Swamp,7/11/11,0,0,0,0,0,0,0,0
W32,Swamp,7/21/11,0,0,0,0,0,0,0,0
W32,Swamp,8/9/11,0,0,0,0,0,0,0,0
W32,Swamp,8/25/11,0,0,0,0,0,0,0,0
W32,Swamp,9/5/11,0,0,0,0,0,0,0,0
W32,Swamp,9/21/11,0,0,0,0,0,0,0,0
W32,Swamp,10/6/11,0,0,0,0,0,0,0,0
W32,Swamp,10/19/11,0,0,0,0,0,0,0,0
W32,Swamp,11/2/11,0,0,0,0,0,0,0,0
W32,Swamp,11/16/11,0,0,0,0,0,0,0,0
W32,Swamp,11/30/11,0,0,0,0,0,0,0,0
W32,Swamp,12/14/11,0,0,0,0,0,0,0,0
W32,Swamp,12/28/11,0,0,0,0,0,0,0,0
W32,Swamp,1/10/12,0,0,0,0,0,0,0,0
W32,Swamp,1/25/12,0,0,0,0,0,0,0,0
W32,Swamp,2/7/12,0,0,0,0,0,0,0,0
W32,Swamp,2/21/12,0,0,0,0,0,0,0,0
W32,Swamp,3/7/12,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,3/19/12,0.35,57.377,5427.7052,13.9038,5429.3703,13.9069,715.7358,10.5497
W32,Swamp,4/2/12,0.37,60.6557,9793.7239,25.0879,9795.4823,25.0904,867.4456,12.7858
W32,Swamp,4/18/12,0.22,36.0656,2446.3259,6.2666,2447.4618,6.269,256.9027,3.7867
W32,Swamp,4/30/12,0.2,32.7869,2191.8388,5.6147,2192.9015,5.617,210.5447,3.1034
W32,Swamp,5/14/12,0.12,19.6721,1315.7477,3.3705,1316.5455,3.3722,71.7544,1.0576
W32,Swamp,5/29/12,0,0,0,0,0,0,0,0
W32,Swamp,6/18/12,0,0,0,0,0,0,0,0
W32,Swamp,6/25/12,0,0,0,0,0,0,0,0
W32,Swamp,7/12/12,0,0,0,0,0,0,0,0
W32,Swamp,7/24/12,0,0,0,0,0,0,0,0
W32,Swamp,8/7/12,0,0,0,0,0,0,0,0
W32,Swamp,8/17/12,0,0,0,0,0,0,0,0
W32,Swamp,9/5/12,0,0,0,0,0,0,0,0
W32,Swamp,9/18/12,0,0,0,0,0,0,0,0
W32,Swamp,10/4/12,0,0,0,0,0,0,0,0
W32,Swamp,10/22/12,0,0,0,0,0,0,0,0
W32,Swamp,10/30/12,0,0,0,0,0,0,0,0
W32,Swamp,11/16/12,0,0,0,0,0,0,0,0
W32,Swamp,11/26/12,0,0,0,0,0,0,0,0
W32,Swamp,12/12/12,0,0,0,0,0,0,0,0
W32,Swamp,12/27/12,0,0,0,0,0,0,0,0
W32,Swamp,1/10/13,0,0,0,0,0,0,0,0
W32,Swamp,1/22/13,0,0,0,0,0,0,0,0
W32,Swamp,2/6/13,0,0,0,0,0,0,0,0
W32,Swamp,2/14/13,0.32,52.459,4146.0751,10.6207,4147.6106,10.6238,577.1888,8.5075
W32,Swamp,3/4/13,0.62,101.636599,170060.308,99.7303819,170048.144,99.7426525,7298.34461,107.576272
W32,Swamp,3/19/13,0.61,100,39037.5781,100,39040.7077,100,6784.4306,100
W32,Swamp,4/2/13,0.57,93.4426,34133.7978,87.4383,34136.7105,87.4388,5323.2862,78.4633
W32,Swamp,4/16/13,0.54,88.5246,30464.2558,78.0383,30466.9896,78.039,4355.0042,64.1912
W32,Swamp,4/30/13,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,5/13/13,0.34,55.7377,4732.8479,12.1238,4734.4687,12.127,665.3286,9.8067
W32,Swamp,5/28/13,0,0,0,0,0,0,0,0
W32,Swamp,6/11/13,0.2,32.7869,2191.8388,5.6147,2192.9015,5.617,210.5447,3.1034
W32,Swamp,6/24/13,0,0,0,0,0,0,0,0
W32,Swamp,7/8/13,0.47,77.0492,22609.8328,57.9181,22612.1567,57.9194,2494.0857,36.7619
W32,Swamp,7/22/13,0.51,83.6066,27152.2769,69.5542,27154.8335,69.5552,3490.2867,51.4455
W32,Swamp,8/6/13,0.5,81.9672,26027.193,66.6722,26029.6917,66.6732,3224.3875,47.5263
W32,Swamp,8/20/13,0.63,103.275899,178088.986,101.116376,178076.304,101.129311,7752.92787,114.276715
W32,Swamp,9/2/13,0.61,100,39037.5781,100,39040.7077,100,6784.4306,100
W32,Swamp,9/16/13,0.54,88.5246,30464.2558,78.0383,30466.9896,78.039,4355.0042,64.1912
W32,Swamp,10/1/13,0.51,83.6066,27152.2769,69.5542,27154.8335,69.5552,3490.2867,51.4455
W32,Swamp,10/10/13,0.46,75.4098,21245.0699,54.4221,21247.3339,54.4235,2274.8675,33.5307
W32,Swamp,10/29/13,0.28,45.9016,3319.7175,8.5039,3321.0878,8.5067,428.6974,6.3188
W32,Swamp,11/12/13,0.1,16.3934,753.5988,1.9304,754.3316,1.9322,50.5793,0.7455
W32,Swamp,11/25/13,0,0,0,0,0,0,0,0
W32,Swamp,12/11/13,0.4,65.5738,13874.0655,35.5403,13875.9825,35.5423,1220.7631,17.9936
W32,Swamp,12/26/13,0.43,70.4918,17550.6313,44.9583,17552.7201,44.96,1694.3558,24.9742
W32,Swamp,1/9/14,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,1/21/14,0.43,70.4918,17550.6313,44.9583,17552.7201,44.96,1694.3558,24.9742
W32,Swamp,2/4/14,0.41,67.2131,15212.4519,38.9687,15214.4258,38.9707,1366.4648,20.1412
W32,Swamp,2/18/14,0.47,77.0492,22609.8328,57.9181,22612.1567,57.9194,2494.0857,36.7619
W32,Swamp,3/7/14,0.53,86.8852,29385.836,75.2758,29388.5098,75.2766,4055.7151,59.7797
W32,Swamp,3/18/14,0.61,100,39037.5781,100,39040.7077,100,6784.4306,100
W32,Swamp,4/1/14,0.62,101.636599,170060.308,99.7303819,170048.144,99.7426525,7298.34461,107.576272
W32,Swamp,4/15/14,0.64,104.915199,186299.546,102.154625,186286.336,102.168273,8226.49538,121.256981
W32,Swamp,5/14/14,0.64,104.915199,186299.546,102.154625,186286.336,102.168273,8226.49538,121.256981
W32,Swamp,5/27/14,0.58,95.082,35337.6349,90.5221,35340.6029,90.5224,5670.6655,83.5835
W32,Swamp,6/9/14,0.58,95.082,35337.6349,90.5221,35340.6029,90.5224,5670.6655,83.5835
W32,Swamp,6/23/14,0.51,83.6066,27152.2769,69.5542,27154.8335,69.5552,3490.2867,51.4455
W32,Swamp,7/7/14,0.38,62.2951,11081.9288,28.3878,11083.7376,28.3902,971.7574,14.3233
W32,Swamp,7/24/14,0.24,39.3443,2715.1306,6.9552,2716.3422,6.9577,308.4927,4.5471
W32,Swamp,8/4/14,0.14,22.9508,1513.4919,3.877,1514.3518,3.8789,100.0231,1.4743
W32,Swamp,8/18/14,0,0,0,0,0,0,0,0
W32,Swamp,9/4/14,0,0,0,0,0,0,0,0
W32,Swamp,9/16/14,0,0,0,0,0,0,0,0
W32,Swamp,10/1/14,0,0,0,0,0,0,0,0
W32,Swamp,10/15/14,0,0,0,0,0,0,0,0
W32,Swamp,10/31/14,0,0,0,0,0,0,0,0
W32,Swamp,11/10/14,0,0,0,0,0,0,0,0
W32,Swamp,12/1/14,0,0,0,0,0,0,0,0
W32,Swamp,12/11/14,0,0,0,0,0,0,0,0
W32,Swamp,12/22/14,0,0,0,0,0,0,0,0
W32,Swamp,1/7/15,0.47,77.0492,22609.8328,57.9181,22612.1567,57.9194,2494.0857,36.7619
W32,Swamp,1/21/15,0.4,65.5738,13874.0655,35.5403,13875.9825,35.5423,1220.7631,17.9936
W32,Swamp,2/5/15,0.46,75.4098,21245.0699,54.4221,21247.3339,54.4235,2274.8675,33.5307
W32,Swamp,2/17/15,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,3/4/15,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,3/24/15,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,4/13/15,0.33,54.0984,4392.9169,11.253,4394.4947,11.2562,619.8639,9.1366
W32,Swamp,4/30/15,0.4,65.5738,13874.0655,35.5403,13875.9825,35.5423,1220.7631,17.9936
W32,Swamp,5/14/15,0.18,29.5082,1951.5374,4.9991,1952.5298,5.0013,169.1346,2.493
W32,Swamp,5/26/15,0,0,0,0,0,0,0,0
W32,Swamp,6/10/15,0,0,0,0,0,0,0,0
W32,Swamp,6/22/15,0,0,0,0,0,0,0,0
W32,Swamp,7/8/15,0,0,0,0,0,0,0,0
W32,Swamp,7/20/15,0,0,0,0,0,0,0,0
W32,Swamp,8/3/15,0,0,0,0,0,0,0,0
W32,Swamp,8/20/15,0,0,0,0,0,0,0,0
W32,Swamp,8/31/15,0,0,0,0,0,0,0,0
W32,Swamp,9/14/15,0,0,0,0,0,0,0,0
W32,Swamp,10/1/15,0,0,0,0,0,0,0,0
W32,Swamp,10/12/15,0,0,0,0,0,0,0,0
W32,Swamp,10/26/15,0,0,0,0,0,0,0,0
W32,Swamp,11/12/15,0,0,0,0,0,0,0,0
W32,Swamp,11/23/15,0,0,0,0,0,0,0,0
W32,Swamp,12/7/15,0,0,0,0,0,0,0,0
W32,Swamp,12/21/15,0,0,0,0,0,0,0,0
W32,Swamp,1/7/16,0.41,67.2131,15212.4519,38.9687,15214.4258,38.9707,1366.4648,20.1412
W32,Swamp,1/20/16,0.43,70.4918,17550.6313,44.9583,17552.7201,44.96,1694.3558,24.9742
W32,Swamp,2/1/16,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,2/18/16,0.47,77.0492,22609.8328,57.9181,22612.1567,57.9194,2494.0857,36.7619
W32,Swamp,3/2/16,0.48,78.6885,23785.8253,60.9306,23788.2082,60.9318,2726.2408,40.1838
W32,Swamp,3/14/16,0.43,70.4918,17550.6313,44.9583,17552.7201,44.96,1694.3558,24.9742
W32,Swamp,3/28/16,0.53,86.8852,29385.836,75.2758,29388.5098,75.2766,4055.7151,59.7797
W32,Swamp,4/11/16,0.61,100,39037.5781,100,39040.7077,100,6784.4306,100
W32,Swamp,4/25/16,0.59,96.7213,36501.0076,93.5022,36504.0297,93.5025,6029.8989,88.8785
W32,Swamp,5/9/16,0.42,68.8525,16401.5153,42.0147,16403.5467,42.0165,1524.5684,22.4716
W32,Swamp,5/23/16,0.4,65.5738,13874.0655,35.5403,13875.9825,35.5423,1220.7631,17.9936
W32,Swamp,6/10/16,0.19,31.1475,2069.9149,5.3024,2070.9421,5.3046,189.2389,2.7893
W32,Swamp,6/27/16,0.1,16.3934,753.5988,1.9304,754.3316,1.9322,50.5793,0.7455
W32,Swamp,7/19/16,0,0,0,0,0,0,0,0
W32,Swamp,8/1/16,0,0,0,0,0,0,0,0
W32,Swamp,8/15/16,0.08,13.1148,475.2114,1.2173,475.8774,1.2189,38.5475,0.5682
W32,Swamp,8/29/16,0,0,0,0,0,0,0,0
W32,Swamp,9/12/16,0,0,0,0,0,0,0,0
W32,Swamp,9/26/16,0,0,0,0,0,0,0,0
W32,Swamp,10/10/16,0,0,0,0,0,0,0,0
W32,Swamp,10/24/16,0,0,0,0,0,0,0,0
W32,Swamp,11/7/16,0,0,0,0,0,0,0,0
W32,Swamp,11/21/16,0,0,0,0,0,0,0,0
W32,Swamp,12/5/16,0,0,0,0,0,0,0,0
W32,Swamp,12/20/16,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,1/4/17,0.53,86.8852,29385.836,75.2758,29388.5098,75.2766,4055.7151,59.7797
W32,Swamp,1/17/17,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,1/31/17,0.61,100,39037.5781,100,39040.7077,100,6784.4306,100
W32,Swamp,2/14/17,0.67,109.833099,211988.918,102.858936,211974.064,102.87505,9765.01314,143.934337
W32,Swamp,2/27/17,0.52,85.2459,28272.6294,72.4241,28275.2442,72.425,3767.4159,55.5303
W32,Swamp,3/14/17,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,3/28/17,0.35,57.377,5427.7052,13.9038,5429.3703,13.9069,715.7358,10.5497
W32,Swamp,4/11/17,0.44,72.1311,18721.0866,47.9566,18723.2332,47.9582,1875.6741,27.6467
W32,Swamp,4/25/17,0.28,45.9016,3319.7175,8.5039,3321.0878,8.5067,428.6974,6.3188
W32,Swamp,5/10/17,0.13,21.3115,1412.8466,3.6192,1413.6751,3.621,85.3944,1.2587
W32,Swamp,5/23/17,0.09,14.7541,595.1823,1.5246,595.8811,1.5263,43.8675,0.6466
W32,Swamp,6/11/17,0,0,0,0,0,0,0,0
W32,Swamp,6/27/17,0,0,0,0,0,0,0,0
W32,Swamp,7/10/17,0,0,0,0,0,0,0,0
W32,Swamp,7/26/17,0,0,0,0,0,0,0,0
W32,Swamp,8/7/17,0,0,0,0,0,0,0,0
W32,Swamp,8/21/17,0,0,0,0,0,0,0,0
W32,Swamp,9/13/17,0,0,0,0,0,0,0,0
W32,Swamp,9/25/17,0,0,0,0,0,0,0,0
W32,Swamp,10/9/17,0,0,0,0,0,0,0,0
W32,Swamp,10/23/17,0,0,0,0,0,0,0,0
W32,Swamp,11/6/17,0,0,0,0,0,0,0,0
W32,Swamp,11/20/17,0,0,0,0,0,0,0,0
W32,Swamp,12/4/17,0,0,0,0,0,0,0,0
W32,Swamp,12/18/17,0,0,0,0,0,0,0,0
W32,Swamp,1/2/18,0,0,0,0,0,0,0,0
W32,Swamp,1/17/18,0,0,0,0,0,0,0,0
W32,Swamp,1/29/18,0,0,0,0,0,0,0,0
W32,Swamp,2/12/18,0.54,88.5246,30464.2558,78.0383,30466.9896,78.039,4355.0042,64.1912
W32,Swamp,3/1/18,0.46,75.4098,21245.0699,54.4221,21247.3339,54.4235,2274.8675,33.5307
W32,Swamp,3/12/18,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,3/26/18,0.42,68.8525,16401.5153,42.0147,16403.5467,42.0165,1524.5684,22.4716
W32,Swamp,4/10/18,0.38,62.2951,11081.9288,28.3878,11083.7376,28.3902,971.7574,14.3233
W32,Swamp,4/24/18,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,5/9/18,0.2,32.7869,2191.8388,5.6147,2192.9015,5.617,210.5447,3.1034
W32,Swamp,5/22/18,0,0,0,0,0,0,0,0
W32,Swamp,6/6/18,0.23,37.7049,2578.8892,6.6062,2580.0626,6.6086,282.0258,4.157
W32,Swamp,6/22/18,0,0,0,0,0,0,0,0
W32,Swamp,7/3/18,0,0,0,0,0,0,0,0
W32,Swamp,7/16/18,0,0,0,0,0,0,0,0
W32,Swamp,8/7/18,0.45,73.7705,19947.7993,51.099,19950.0043,51.1005,2068.9595,30.4957
W32,Swamp,8/21/18,0.46,75.4098,21245.0699,54.4221,21247.3339,54.4235,2274.8675,33.5307
W32,Swamp,9/10/18,0.47,77.0492,22609.8328,57.9181,22612.1567,57.9194,2494.0857,36.7619
W32,Swamp,9/25/18,0.31,50.8197,3916.2996,10.0321,3917.7933,10.0351,536.8898,7.9136
W32,Swamp,10/8/18,0,0,0,0,0,0,0,0
W32,Swamp,11/29/18,0.54,88.5246,30464.2558,78.0383,30466.9896,78.039,4355.0042,64.1912
W32,Swamp,1/18/19,0.67,109.833099,211988.918,102.858936,211974.064,102.87505,9765.01314,143.934337
W32,Swamp,1/30/19,0.69,113.111699,229958.777,100.978575,229942.776,100.996634,10892.7806,160.557335
W32,Swamp,2/12/19,0.69,113.111699,229958.777,100.978575,229942.776,100.996634,10892.7806,160.557335
W32,Swamp,2/26/19,0.68,111.472399,220892.206,102.177314,220876.784,102.194368,10318.4274,152.091518
W32,Swamp,3/12/19,0.7,114.750999,239184.19,99.22589,239167.6,99.24502,11488.464,169.33755
W32,Swamp,3/26/19,0.62,101.636599,170060.308,99.7303819,170048.144,99.7426525,7298.34461,107.576272
W32,Swamp,4/24/19,0.58,95.082,35337.6349,90.5221,35340.6029,90.5224,5670.6655,83.5835
W32,Swamp,5/8/19,0.5,81.9672,26027.193,66.6722,26029.6917,66.6732,3224.3875,47.5263
W32,Swamp,5/22/19,0.49,80.3279,24907.5309,63.804,24909.9719,63.8051,2969.7206,43.7726
W32,Swamp,6/5/19,0.18,29.5082,1951.5374,4.9991,1952.5298,5.0013,169.1346,2.493
W32,Swamp,6/25/19,0.4,65.5738,13874.0655,35.5403,13875.9825,35.5423,1220.7631,17.9936
W32,Swamp,7/23/19,0.38,62.2951,11081.9288,28.3878,11083.7376,28.3902,971.7574,14.3233
W32,Swamp,8/6/19,0.5,81.9672,26027.193,66.6722,26029.6917,66.6732,3224.3875,47.5263
W32,Swamp,8/20/19,0.37,60.6557,9793.7239,25.0879,9795.4823,25.0904,867.4456,12.7858
W32,Swamp,9/10/19,0,0,0,0,0,0,0,0
W32,Swamp,9/24/19,0,0,0,0,0,0,0,0
W32,Swamp,10/8/19,0,0,0,0,0,0,0,0
W32,Swamp,10/23/19,0,0,0,0,0,0,0,0
W32,Swamp,11/5/19,0,0,0,0,0,0,0,0
W32,Swamp,11/19/19,0,0,0,0,0,0,0,0
W32,Swamp,12/2/19,0,0,0,0,0,0,0,0
W32,Swamp,12/16/19,0,0,0,0,0,0,0,0
W32,Swamp,1/6/20,0.55,90.1639,31641.9211,81.055,31644.7162,81.0557,4665.3384,68.7654
W32,Swamp,1/22/20,0.52,85.2459,28272.6294,72.4241,28275.2442,72.425,3767.4159,55.5303
W32,Swamp,2/10/20,0.56,91.8033,32902.1378,84.2832,32904.9933,84.2838,4988.0829,73.5225
W32,Swamp,2/18/20,0.59,96.7213,36501.0076,93.5022,36504.0297,93.5025,6029.8989,88.8785
W32,Swamp,3/3/20,0.63,103.275899,178088.986,101.116376,178076.304,101.129311,7752.92787,114.276715
W32,Swamp,4/1/20,0.58,95.082,35337.6349,90.5221,35340.6029,90.5224,5670.6655,83.5835
W32,Swamp,5/12/20,0.56,91.8033,32902.1378,84.2832,32904.9933,84.2838,4988.0829,73.5225
W32,Swamp,6/1/20,0.5,81.9672,26027.193,66.6722,26029.6917,66.6732,3224.3875,47.5263
W32,Swamp,6/16/20,0.42,68.8525,16401.5153,42.0147,16403.5467,42.0165,1524.5684,22.4716
W32,Swamp,7/1/20,0,0,0,0,0,0,0,0
W32,Swamp,7/15/20,0.26,42.623,2999.2249,7.6829,3000.5148,7.6856,365.6104,5.389
W32,Swamp,8/6/20,0,0,0,0,0,0,0,0
