CoV,HLength,Type,Wetland,Sample,Date_collected,Taxa,Insect,tot_biomass,Count,FFG,Female dispersal distance,Adult flyer strength,Voltanism
0.5944965,Short,Marsh,W15,209W15B3,2/9/2023,Crangonyx,NonInsect,3.609489975,35,SH,,,
0.4723248,Short,Swamp,W32,307W32B1,3/7/2023,Crangonyx,NonInsect,0.4110719386,3,SH,,,
0.4723248,Short,Swamp,W32,307W32B2,3/7/2023,Crangonyx,NonInsect,1.059175594,11,SH,,,
0.4723248,Short,Swamp,W32,307W32B3,3/7/2023,Crangonyx,NonInsect,0.2831869805,2,SH,,,
0.4723248,Short,Swamp,W32,412W32B1,4/12/2023,Crangonyx,NonInsect,2.152755144,26,SH,,,
0.4723248,Short,Swamp,W32,412W32B2,4/12/2023,Crangonyx,NonInsect,1.452708835,5,SH,,,
0.4723248,Short,Swamp,W32,412W32B3,4/12/2023,Crangonyx,NonInsect,0.03703968694,2,SH,,,
0.4723248,Short,Swamp,W32,622W32B1,6/22/2023,Crangonyx,NonInsect,0.2556127671,4,SH,,,
0.3835618,Long,Marsh,W46,209W46B1,2/9/2023,Crangonyx,NonInsect,0.3510934114,1,SH,,,
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Crangonyx,NonInsect,2.797022402,9,SH,,,
0.4596531,Intermediate,Swamp,W52,209W52B3,2/9/2023,Crangonyx,NonInsect,0.999653015,10,SH,,,
0.4596531,Intermediate,Swamp,W52,307W52B1,3/7/2023,Crangonyx,NonInsect,0.2042620091,3,SH,,,
0.4596531,Intermediate,Swamp,W52,307W52B3,3/7/2023,Crangonyx,NonInsect,0.8736791239,3,SH,,,
0.4596531,Intermediate,Swamp,W52,412W52B3,4/12/2023,Crangonyx,NonInsect,1.113258761,5,SH,,,
0.4596531,Intermediate,Swamp,W52,512W52B2,5/12/2023,Crangonyx,NonInsect,1.740126087,6,SH,,,
0.4596531,Intermediate,Swamp,W52,512W53B1,5/12/2023,Crangonyx,NonInsect,0.4874489896,5,SH,,,
0.4596531,Intermediate,Swamp,W52,622W52B1,6/22/2023,Crangonyx,NonInsect,0.4976791184,5,SH,,,
0.4596531,Intermediate,Swamp,W52,622W52B3,6/22/2023,Crangonyx,NonInsect,0.03791537568,1,SH,,,
0.3195769,Intermediate,Marsh,W53,209W53B2,2/9/2023,Crangonyx,NonInsect,0.06808733637,1,SH,,,
0.3195769,Intermediate,Marsh,W53,209W53B3,2/9/2023,Crangonyx,NonInsect,5.525223778,20,SH,,,
0.3195769,Intermediate,Marsh,W53,307W53B1,3/7/2023,Crangonyx,NonInsect,0.6940780136,3,SH,,,
0.3195769,Intermediate,Marsh,W53,307W53B2,3/7/2023,Crangonyx,NonInsect,4.700197509,11,SH,,,
0.3195769,Intermediate,Marsh,W53,412W53B1,4/12/2023,Crangonyx,NonInsect,0.9734680082,3,SH,,,
0.3195769,Intermediate,Marsh,W53,512W53B1,5/12/2023,Crangonyx,NonInsect,1.380047218,7,SH,,,
0.3195769,Intermediate,Marsh,W53,512W53B3,5/12/2023,Crangonyx,NonInsect,0.06808733637,1,SH,,,
0.3195769,Intermediate,Marsh,W53,622W53B1,6/22/2023,Crangonyx,NonInsect,0.3034288825,6,SH,,,
0.3195769,Intermediate,Marsh,W53,622W53B2,6/22/2023,Crangonyx,NonInsect,0.1051270233,3,SH,,,
0.3163063,Long,Swamp,W58,307W58B2,3/7/2023,Crangonyx,NonInsect,0.2042620091,3,SH,,,
0.3163063,Long,Swamp,W58,307W58B3,3/7/2023,Crangonyx,NonInsect,0.6859692044,4,SH,,,
0.3163063,Long,Swamp,W58,412W58B2,4/12/2023,Crangonyx,NonInsect,0.2042620091,3,SH,,,
0.3163063,Long,Swamp,W58,412W58B3,4/12/2023,Crangonyx,NonInsect,0.1714923011,1,SH,,,
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Crangonyx,NonInsect,1.189454907,5,SH,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Crangonyx,NonInsect,0.1900121446,2,SH,,,
0.3681222,Intermediate,Swamp,W68,209W68B1,2/9/2023,Crangonyx,NonInsect,1.260966812,2,SH,,,
0.3681222,Intermediate,Swamp,W68,209W68B2,2/9/2023,Crangonyx,NonInsect,1.260966812,2,SH,,,
0.3681222,Intermediate,Swamp,W68,307W68B1,3/7/2023,Crangonyx,NonInsect,0.1714923011,1,SH,,,
0.3681222,Intermediate,Swamp,W68,307W68B2,3/7/2023,Crangonyx,NonInsect,0.1714923011,1,SH,,,
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Crangonyx,NonInsect,1.053280234,3,SH,,,
0.3681222,Intermediate,Swamp,W68,412W68B3,4/12/2023,Crangonyx,NonInsect,0.01851984347,1,SH,,,
0.3681222,Intermediate,Swamp,W68,512W68B1,5/12/2023,Crangonyx,NonInsect,0.1714923011,1,SH,,,
0.3163063,Long,Swamp,W58,209W58B1,2/9/2023,Isotomidae,NonInsect,0.06392,1,SH,,,
0.3681222,Intermediate,Swamp,W68,209W68B1,2/9/2023,Isotomidae,NonInsect,0.06392,1,SH,,,
0.3681222,Intermediate,Swamp,W68,209W68B2,2/9/2023,Isotomidae,NonInsect,0.1178525,3,SH,,,
0.5491605,Short,Marsh,W37,209W37B2,2/9/2023,Sminthuridae,NonInsect,0.1964,1,SH,,,
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Sminthuridae,NonInsect,0.66285,1,SH,,,
0.4596531,Intermediate,Swamp,W52,307W52B1,3/7/2023,Sminthuridae,NonInsect,0.66285,1,SH,,,
0.3195769,Intermediate,Marsh,W53,512W53B2,5/12/2023,Sminthuridae,NonInsect,0.1964,1,SH,,,
0.3163063,Long,Swamp,W58,412W58B2,4/12/2023,Sminthuridae,NonInsect,0.1964,1,SH,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Sminthuridae,NonInsect,0.66285,1,SH,,,
0.3681222,Intermediate,Swamp,W68,209W68B1,2/9/2023,Sminthuridae,NonInsect,1.5712,1,SH,,,
0.3681222,Intermediate,Swamp,W68,209W68B2,2/9/2023,Sminthuridae,NonInsect,2.23405,2,SH,,,
